"announced","budget","coinvestigators","contest","descriptors","duration","panel","start"
"2011-09-15","315000","2","OPUS","NZ9_9","24","NZ9","2012-08-30"
"2011-09-15","218838","6","OPUS","HS4_11|HS4_7|HS4_5","24","HS4","2012-08-07"
"2011-03-15","98750","5","OPUS","HS5_7","24","HS5","2011-12-08"
"2011-09-15","198500","4","OPUS","HS4_7|HS4_5|HS4_15","24","HS4","2012-08-07"
"2011-03-15","32500","1","OPUS","HS5_3","18","HS5","2011-12-01"
"2011-03-15","42900","1","OPUS","HS5_2","30","HS5","2011-12-16"
"2011-09-15","301000","5","OPUS","HS4_6|HS4_3","24","HS4","2012-08-09"
"2011-03-15","445600","6","OPUS","ST7_2|ST7_1","30","ST7","2011-12-07"
"2011-03-15","56550","1","OPUS","HS5_5","24","HS5","2011-12-08"
"2011-09-15","199764","6","OPUS","HS4_6|HS4_12","24","HS4","2012-08-16"
"2011-03-15","74750","1","OPUS","HS5_7","36","HS5","2011-12-01"
"2011-03-15","33800","1","OPUS","HS5_9|HS5_10","28","HS5","2011-12-01"
"2011-03-15","610860","7","OPUS","ST7_4","33","ST7","2011-12-07"
"2011-03-15","335400","12","OPUS","ST7_3","34","ST7","2011-12-07"
"2011-03-15","98410","1","OPUS","HS1_10","24","HS5","2011-12-19"
"2011-03-15","112010","1","OPUS","HS5_7","36","HS5","2011-12-01"
"2011-09-15","211740","2","OPUS","ST4_15|ST4_5|ST4_12","24","ST4","2012-08-21"
"2011-03-15","58500","1","OPUS","HS5_7|HS5_2","25","HS5","2011-12-08"
"2011-09-15","64932","1","OPUS","HS2_8|HS2_3|HS3_5","24","HS2","2012-08-20"
"2011-03-15","99899","1","OPUS","HS5_2|HS5_7","24","HS5","2011-12-08"
"2011-03-15","398700","6","OPUS","ST7_1|ST7_4|ST1_17","36","ST7","2011-12-07"
"2011-03-15","126600","5","OPUS","HS5_9|HS5_8","24","HS5","2011-12-08"
"2011-09-15","293490","2","OPUS","HS3_8","24","HS3","2012-09-03"
"2011-03-15","66750","1","OPUS","HS5_9","20","HS5","2011-12-08"
"2011-09-15","63595","3","OPUS","ST5_3|ST5_1|ST5_2","12","ST5","2012-09-14"
"2011-03-15","110400","2","OPUS","HS5_10","30","HS5","2011-12-08"
"2011-03-15","73750","1","OPUS","HS5_5","20","HS5","2011-12-16"
"2011-03-15","410000","6","OPUS","ST4_2|ST4_7|ST4_15","30","ST5","2011-12-19"
"2011-03-15","487320","10","OPUS","ST7_1|ST7_3|ST7_4","30","ST7","2011-12-07"
"2011-09-15","63000","1","OPUS","HS4_2","24","HS4","2012-08-17"
"2011-03-15","219600","6","OPUS","HS5_7","36","HS5","2011-12-08"
"2011-03-15","550000","11","OPUS","ST5_8|ST5_15|ST7_6","36","ST5","2011-12-21"
"2011-03-15","78760","2","OPUS","NZ7_5|HS5_9|HS4_10","36","HS5","2011-12-08"
"2011-03-15","198420","8","OPUS","HS5_4|HS6_15|HS3_11","24","HS5","2011-12-08"
"2011-03-15","377500","10","OPUS","ST5_11|ST5_12|ST5_21","36","ST5","2011-12-01"
"2011-03-15","209625","10","OPUS","HS5_8|HS4_14|HS4_8","36","HS5","2011-12-08"
"2011-03-15","310000","6","OPUS","NZ9_7","30","NZ9","2011-12-12"
"2012-03-15","157300","2","OPUS","NZ4_3|NZ4_6|NZ4_8","18","NZ4","2013-02-05"
"2011-03-15","246000","4","OPUS","HS5_3|HS4_10","24","HS5","2011-12-08"
"2011-03-15","485550","7","OPUS","ST5_3|ST5_10|ST5_8","36","ST5","2011-12-01"
"2011-09-15","71260","2","OPUS","HS1_11","24","HS1","2012-08-07"
"2011-03-15","113675","1","OPUS","HS4_5|ST10_4|HS4_2","24","HS5","2011-12-08"
"2011-09-15","125913","3","OPUS","HS4_8","18","HS4","2012-08-23"
"2011-03-15","233100","6","OPUS","HS5_10|HS4_13|HS3_3","30","HS5","2011-12-01"
"2011-09-15","81510","1","OPUS","HS5_5","26","HS5","2012-08-23"
"2011-03-15","128363","5","OPUS","HS6_3","32","HS6","2011-12-13"
"2011-03-15","998400","7","OPUS","ST7_5|ST7_2|ST5_3","30","ST7","2011-12-20"
"2011-03-15","46600","1","OPUS","HS1_6|HS6_1|HS6_4","24","HS6","2011-12-28"
"2011-03-15","180000","6","OPUS","NZ9_7","30","NZ9","2011-12-09"
"2011-03-15","278980","7","OPUS","HS6_5|NZ2_1|NZ4_9","36","HS6","2011-12-13"
"2011-03-15","568688","32","OPUS","HS6_5|HS6_1|HS6_6","36","HS6","2011-12-21"
"2011-03-15","504200","6","OPUS","ST3_8|ST3_11|ST3_5","36","ST3","2011-12-01"
"2011-03-15","794066","14","OPUS","HS6_4","36","HS6","2011-12-13"
"2011-03-15","98125","10","OPUS","HS6_1|HS6_2|HS6_4","27","HS6","2011-12-13"
"2011-03-15","425100","3","OPUS","ST10_2|ST9_18|ST10_16","24","ST10","2011-12-15"
"2011-03-15","318000","6","OPUS","HS6_5|HS6_1|HS6_21","36","HS6","2011-12-13"
"2011-03-15","192000","20","OPUS","HS3_11","36","HS6","2011-12-08"
"2011-03-15","370150","15","OPUS","NZ7_3","30","NZ7","2011-12-20"
"2011-03-15","101400","2","OPUS","HS6_13|HS6_15|HS6_19","24","HS6","2011-12-08"
"2011-09-15","65320","1","OPUS","ST6_3","24","ST6","2012-08-28"
"2011-03-15","116500","4","OPUS","HS6_21|HS6_16|HS1_10","30","HS6","2011-12-08"
"2011-03-15","195780","3","OPUS","HS6_13|HS6_15|HS6_19","24","HS6","2011-12-16"
"2011-03-15","234400","8","OPUS","HS6_5","24","HS6","2011-12-14"
"2011-03-15","137800","2","OPUS","ST2_11","36","ST2","2011-12-09"
"2011-03-15","293800","2","OPUS","HS6_15","30","HS6","2011-12-08"
"2011-09-15","258500","6","OPUS","ST5_3","24","ST5","2012-08-14"
"2011-03-15","187800","5","OPUS","HS6_4","36","HS6","2011-12-13"
"2012-03-15","67248","3","OPUS","HS3_9|HS3_8|HS3_1","18","HS3","2013-01-29"
"2011-03-15","524800","8","OPUS","HS6_18|HS6_20|HS6_21","29","HS6","2011-12-08"
"2011-09-15","718500","8","OPUS","NZ5_7|NZ5_3","36","NZ5","2012-08-24"
"2011-03-15","351000","12","OPUS","ST3_8","30","ST3","2011-12-01"
"2011-03-15","192000","10","OPUS","HS6_5","36","HS6","2011-12-13"
"2012-03-15","155000","3","OPUS","HS4_1","18","HS4","2013-01-31"
"2011-03-15","266760","9","OPUS","HS6_2|HS6_1","36","HS6","2011-12-14"
"2011-09-15","134400","1","OPUS","HS4_3|HS4_11","24","HS4","2012-08-17"
"2011-03-15","263750","6","OPUS","HS4_5","30","HS6","2011-12-08"
"2011-09-15","60000","2","OPUS","HS1_6|HS6_1","24","HS1","2012-08-24"
"2011-03-15","156000","6","OPUS","ST10_4|ST10_14","36","ST10","2011-12-19"
"2011-03-15","207768","4","OPUS","NZ8_3","36","HS6","2011-12-15"
"2011-03-15","706620","2","OPUS","NZ1_4|NZ1_3|NZ1_1","36","NZ1","2011-12-06"
"2011-03-15","124270","1","OPUS","ST1_4|ST1_6","36","ST1","2011-12-01"
"2011-03-15","890000","5","OPUS","NZ1_1|NZ1_9","36","NZ1","2011-12-06"
"2011-03-15","293300","7","OPUS","NZ8_8|NZ4_2|ST4_6","36","NZ8","2011-12-09"
"2011-03-15","723050","8","OPUS","NZ1_2","36","NZ1","2011-12-06"
"2011-09-15","79888","6","OPUS","HS2_13|HS5_9","27","HS3","2012-08-09"
"2011-03-15","349800","8","OPUS","NZ1_3","36","NZ1","2011-12-06"
"2012-03-15","73680","2","OPUS","HS1_10|HS1_9|HS1_12","12","HS1","2013-02-11"
"2011-03-15","387000","6","OPUS","NZ1_2|NZ1_3","36","NZ1","2011-12-07"
"2011-03-15","647880","9","OPUS","NZ1_2|NZ1_3","36","NZ1","2011-12-06"
"2011-03-15","220000","8","OPUS","ST5_3","36","ST5","2011-12-01"
"2011-03-15","350000","3","OPUS","NZ1_1|NZ1_2","36","NZ1","2011-12-27"
"2011-03-15","800000","10","OPUS","NZ1_1|NZ1_9|NZ1_2","36","NZ1","2011-12-06"
"2011-03-15","382500","7","OPUS","NZ5_3|NZ4_11","36","NZ1","2011-12-06"
"2011-03-15","371500","8","OPUS","ST5_14|ST5_18|ST5_23","36","ST5","2011-12-01"
"2011-03-15","891000","6","OPUS","NZ1_1|NZ1_2","36","NZ1","2011-12-27"
"2011-03-15","654380","7","OPUS","NZ1_1|NZ2_2","36","NZ1","2011-12-21"
"2011-09-15","237500","7","OPUS","ST7_5","24","ST7","2012-08-30"
"2011-03-15","214500","5","OPUS","NZ1_3|NZ1_1|ST4_15","36","NZ1","2011-12-06"
"2011-09-15","190450","1","OPUS","HS5_1","24","HS5","2012-08-10"
"2011-03-15","596500","6","OPUS","NZ1_2|NZ3_1","36","NZ1","2011-12-06"
"2011-09-15","248400","4","OPUS","NZ6_5|NZ6_8|NZ6_1","24","NZ6","2012-09-07"
"2011-03-15","813800","4","OPUS","NZ1_1|NZ5_3|NZ1_2","36","NZ1","2011-12-06"
"2011-03-15","282000","7","OPUS","ST4_14|ST4_15","36","ST4","2011-12-01"
"2011-03-15","420000","4","OPUS","NZ2_1|NZ1_2|NZ1_1","36","NZ1","2011-12-06"
"2011-03-15","224140","3","OPUS","ST10_5|ST10_6|ST10_13","27","ST10","2011-12-13"
"2011-03-15","380000","7","OPUS","NZ2_3|NZ2_7","36","NZ1","2011-12-19"
"2011-03-15","406500","5","OPUS","NZ1_1|NZ1_9|NZ2_2","36","NZ1","2011-12-27"
"2011-03-15","395600","7","OPUS","NZ1_1|NZ1_10","36","NZ1","2011-12-06"
"2011-09-15","779000","10","OPUS","ST5_10|ST5_12","24","ST5","2012-08-20"
"2011-03-15","488670","10","OPUS","NZ7_4|NZ5_9|NZ7_3","36","NZ7","2011-12-21"
"2011-03-15","336000","4","OPUS","NZ1_1","36","NZ1","2011-12-21"
"2012-03-15","193250","2","OPUS","HS4_4","19","HS4","2013-03-12"
"2011-03-15","492700","7","OPUS","NZ1_4|NZ1_3|NZ1_2","36","NZ1","2011-12-06"
"2011-03-15","384800","4","OPUS","NZ1_1|NZ1_2","36","NZ1","2011-12-06"
"2011-03-15","70200","1","OPUS","ST1_11|ST1_17|ST1_12","36","ST1","2011-12-21"
"2011-03-15","249200","2","OPUS","NZ2_1|NZ2_2","24","NZ2","2011-12-06"
"2011-03-15","221000","4","OPUS","ST2_3|ST2_1|ST2_2","33","ST2","2011-12-09"
"2011-03-15","329000","9","OPUS","NZ2_1","36","NZ2","2011-12-06"
"2011-03-15","105680","5","OPUS","ST2_1|ST2_3|ST2_4","36","ST2","2011-12-12"
"2011-03-15","561000","10","OPUS","NZ2_7|NZ2_9|NZ2_10","36","NZ2","2011-12-27"
"2011-03-15","502000","6","OPUS","NZ2_1","36","NZ2","2011-12-15"
"2011-09-15","171720","5","OPUS","HS4_13|HS4_1","24","HS4","2012-08-16"
"2011-03-15","699600","6","OPUS","NZ2_2|NZ3_10|NZ9_4","36","NZ2","2011-12-06"
"2011-09-15","45500","3","OPUS","NZ4_2","24","NZ4","2012-08-30"
"2011-03-15","580001","6","OPUS","NZ2_2|NZ2_1","36","NZ2","2011-12-28"
"2011-03-15","396500","5","OPUS","ST4_6","30","ST4","2011-12-01"
"2011-03-15","260000","6","OPUS","NZ2_8|NZ2_7|ST6_7","36","NZ2","2011-12-07"
"2011-03-15","398000","5","OPUS","ST5_12|ST5_16|ST4_3","36","ST4","2011-12-01"
"2011-03-15","585000","7","OPUS","NZ2_1","36","NZ2","2011-12-07"
"2011-03-15","115920","2","OPUS","ST8_5|ST8_13","28","ST8","2011-12-12"
"2011-03-15","392600","10","OPUS","NZ2_1|NZ2_5|NZ2_11","36","NZ2","2011-12-06"
"2011-03-15","500000","6","OPUS","ST8_2|ST4_11","36","ST8","2011-12-19"
"2011-03-15","618800","6","OPUS","NZ1_1|NZ1_5|NZ1_2","36","NZ2","2011-12-06"
"2011-09-15","96320","3","OPUS","HS4_2","26","HS4","2012-08-02"
"2011-03-15","471900","13","OPUS","NZ2_3","36","NZ2","2011-12-06"
"2011-03-15","319650","6","OPUS","NZ5_6","36","NZ5","2011-12-06"
"2011-03-15","699998","7","OPUS","NZ2_2|NZ1_1|NZ2_1","36","NZ2","2011-12-07"
"2011-03-15","368669","5","OPUS","NZ9_7","36","NZ9","2011-12-09"
"2011-03-15","455000","4","OPUS","NZ3_8","36","NZ2","2011-12-27"
"2011-03-15","648000","12","OPUS","NZ2_1|NZ2_2|NZ2_3","36","NZ2","2011-12-12"
"2011-09-15","480060","13","OPUS","HS4_8|HS4_9","24","HS4","2012-08-24"
"2011-03-15","510000","7","OPUS","NZ2_9|NZ2_3|NZ2_1","36","NZ2","2011-12-06"
"2011-03-15","316600","4","OPUS","ST7_6|ST7_7","36","ST7","2011-12-07"
"2011-03-15","361000","7","OPUS","NZ3_1|NZ4_11|NZ3_7","36","NZ3","2011-12-07"
"2011-03-15","190800","5","OPUS","NZ7_4|NZ7_5","36","NZ7","2011-12-07"
"2011-03-15","290000","4","OPUS","NZ3_11|NZ2_5|NZ2_6","36","NZ3","2011-12-07"
"2011-09-15","96365","1","OPUS","HS3_3|HS3_2","20","HS3","2012-08-09"
"2011-03-15","392000","6","OPUS","NZ3_12|NZ3_1|NZ3_13","36","NZ3","2011-12-07"
"2012-09-15","117250","2","OPUS","ST9_14|ST9_12|ST6_6","12","ST9","2013-08-05"
"2011-03-15","382800","7","OPUS","NZ3_1|NZ3_3|NZ3_7","36","NZ3","2011-12-07"
"2011-03-15","377500","7","OPUS","NZ3_1|NZ3_6","36","NZ3","2011-12-07"
"2011-03-15","477750","6","OPUS","ST7_4|ST7_1|ST7_3","36","ST7","2011-12-20"
"2011-03-15","590900","6","OPUS","NZ3_2|ST6_4","36","NZ3","2011-12-07"
"2011-03-15","421000","5","OPUS","ST7_2|ST8_6","36","ST7","2011-12-20"
"2011-03-15","352000","3","OPUS","NZ3_2|NZ3_1","36","NZ3","2011-12-19"
"2011-03-15","941500","15","OPUS","ST7_5|ST3_15|ST7_12","36","ST7","2011-12-20"
"2011-03-15","355500","3","OPUS","NZ3_1|NZ3_3","36","NZ3","2011-12-07"
"2011-09-15","85600","2","OPUS","HS6_5","24","HS6","2012-09-11"
"2011-03-15","716000","6","OPUS","NZ3_1|NZ3_4","36","NZ3","2011-12-07"
"2011-03-15","480000","6","OPUS","ST7_7|ST7_2","36","ST7","2011-12-07"
"2011-03-15","862000","7","OPUS","NZ3_7|NZ3_1|NZ3_3","36","NZ3","2011-12-07"
"2012-03-15","106470","3","OPUS","NZ6_1|NZ6_4|NZ6_6","18","NZ6","2013-04-08"
"2011-03-15","600000","12","OPUS","NZ1_1|NZ3_7|NZ3_11","36","NZ3","2011-12-07"
"2011-03-15","169821","4","OPUS","ST10_4","36","ST10","2011-12-13"
"2011-03-15","527500","4","OPUS","NZ3_1|NZ3_3|NZ3_7","36","NZ3","2011-12-07"
"2011-03-15","364000","5","OPUS","NZ3_7|NZ3_11","36","NZ3","2011-12-07"
"2011-09-15","205210","2","OPUS","ST9_7","27","ST9","2012-08-31"
"2011-03-15","365365","6","OPUS","NZ1_1|NZ2_2|NZ6_7","36","NZ3","2011-12-07"
"2011-03-15","315000","6","OPUS","NZ3_8|NZ3_1","36","NZ3","2011-12-07"
"2011-03-15","428818","6","OPUS","ST8_2","30","ST8","2011-12-12"
"2011-03-15","450000","4","OPUS","NZ3_5|NZ3_7|NZ3_6","36","NZ3","2011-12-07"
"2011-03-15","619100","9","OPUS","NZ3_8|NZ3_6|NZ3_5","36","NZ3","2011-12-08"
"2011-03-15","150000","1","OPUS","ST1_13","36","ST1","2011-12-01"
"2011-03-15","135000","4","OPUS","NZ4_17|NZ4_4","36","NZ4","2011-12-15"
"2011-03-15","391237","8","OPUS","ST10_12|ST10_17","36","ST10","2011-12-08"
"2011-03-15","589000","3","OPUS","NZ4_11","36","NZ4","2011-12-16"
"2011-09-15","125000","5","OPUS","NZ9_6|NZ9_12","18","NZ9","2012-09-18"
"2011-03-15","300000","3","OPUS","NZ4_11|NZ4_17|NZ4_18","36","NZ4","2011-12-15"
"2011-03-15","379400","6","OPUS","ST5_15","36","ST5","2011-12-01"
"2011-03-15","239400","6","OPUS","NZ4_7","36","NZ4","2011-12-16"
"2011-03-15","273000","5","OPUS","NZ4_16","36","NZ4","2011-12-16"
"2011-03-15","509140","6","OPUS","NZ4_9","36","NZ4","2011-12-16"
"2011-03-15","222500","7","OPUS","NZ8_13|NZ3_13","36","NZ4","2011-12-16"
"2011-03-15","355000","7","OPUS","ST7_6|ST7_8","36","ST7","2011-12-07"
"2011-03-15","224600","3","OPUS","NZ4_3|NZ8_2|NZ3_1","36","NZ4","2011-12-16"
"2011-03-15","439966","6","OPUS","ST8_1|ST8_4","30","ST8","2011-12-21"
"2011-03-15","787823","15","OPUS","NZ3_8|NZ1_7|NZ3_1","36","NZ4","2011-12-29"
"2012-03-15","212700","4","OPUS","ST8_5","18","ST8","2013-03-27"
"2011-03-15","380425","12","OPUS","NZ4_16","36","NZ4","2011-12-15"
"2011-03-15","202900","1","OPUS","ST9_11","36","ST9","2011-12-12"
"2011-03-15","349608","6","OPUS","NZ4_16|NZ4_17|NZ4_18","36","NZ4","2011-12-15"
"2011-03-15","467100","6","OPUS","NZ4_4|NZ5_3","36","NZ4","2011-12-15"
"2011-03-15","230000","7","OPUS","NZ6_6","30","NZ6","2011-12-12"
"2011-03-15","370000","8","OPUS","NZ4_11|NZ1_1|NZ3_1","36","NZ4","2011-12-16"
"2011-03-15","183740","3","OPUS","NZ9_7","36","NZ9","2011-12-09"
"2011-03-15","295000","6","OPUS","NZ4_11","36","NZ4","2011-12-15"
"2011-09-15","33800","1","OPUS","HS1_4|ST2_15","24","HS1","2012-07-18"
"2011-03-15","169260","4","OPUS","NZ4_16","36","NZ4","2011-12-15"
"2011-03-15","284530","7","OPUS","NZ7_2|NZ7_1","28","NZ7","2011-12-07"
"2011-03-15","453300","9","OPUS","NZ4_11|NZ4_5","36","NZ4","2011-12-16"
"2011-03-15","449850","5","OPUS","NZ1_1|NZ2_1","36","NZ7","2011-12-13"
"2011-03-15","178750","4","OPUS","NZ6_4","36","NZ4","2011-12-15"
"2011-03-15","300000","4","OPUS","NZ3_6|NZ3_9","36","NZ4","2011-12-16"
"2011-03-15","289500","3","OPUS","ST3_15|ST3_18","24","ST3","2011-12-12"
"2011-03-15","342000","7","OPUS","NZ4_9|NZ4_18","36","NZ4","2011-12-16"
"2011-09-15","212400","18","OPUS","HS2_14|HS6_16|HS2_6","24","HS2","2012-08-17"
"2011-03-15","386500","6","OPUS","NZ4_17|NZ3_7","36","NZ4","2011-12-16"
"2011-03-15","387450","4","OPUS","NZ4_2|NZ4_6","36","NZ4","2011-12-16"
"2011-03-15","226300","7","OPUS","ST2_3|ST2_4","24","ST2","2011-12-12"
"2011-03-15","439125","3","OPUS","NZ1_1","36","NZ4","2011-12-16"
"2011-09-15","603000","10","OPUS","ST8_2","24","ST8","2012-08-07"
"2011-03-15","304400","5","OPUS","NZ1_2|NZ4_17|NZ4_16","36","NZ4","2011-12-16"
"2012-03-15","47228","1","OPUS","HS2_1","12","HS2","2013-02-20"
"2011-03-15","195400","5","OPUS","ST2_1|ST1_12|ST1_9","36","ST1","2011-12-01"
"2011-03-15","563750","7","OPUS","NZ4_11","36","NZ4","2011-12-15"
"2011-03-15","260000","6","OPUS","NZ4_16|NZ4_11|ST5_20","36","NZ4","2011-12-16"
"2011-03-15","642000","12","OPUS","ST10_18","36","ST9","2011-12-08"
"2011-03-15","499620","7","OPUS","NZ4_12|NZ2_1|NZ2_2","36","NZ4","2011-12-15"
"2011-03-15","360000","10","OPUS","ST5_6|ST4_12","36","ST5","2011-12-12"
"2011-03-15","287000","6","OPUS","NZ1_1|NZ4_11|NZ3_1","36","NZ4","2011-12-15"
"2011-03-15","749825","8","OPUS","ST7_8","36","ST7","2011-12-07"
"2011-03-15","356200","3","OPUS","NZ4_16|NZ4_11|NZ4_17","36","NZ4","2011-12-16"
"2011-03-15","300000","5","OPUS","NZ5_9|NZ5_7|NZ5_3","30","NZ5","2011-12-01"
"2011-03-15","504640","7","OPUS","NZ4_6|NZ1_1|NZ3_13","36","NZ4","2011-12-16"
"2011-03-15","524700","5","OPUS","ST4_3|HS3_12","36","ST4","2011-12-01"
"2011-03-15","675000","9","OPUS","NZ2_3|NZ4_11|NZ7_2","36","NZ4","2011-12-21"
"2011-03-15","299000","4","OPUS","NZ4_17|ST5_11|ST5_23","36","NZ4","2011-12-16"
"2011-03-15","360000","7","OPUS","NZ9_7|NZ5_9","36","NZ9","2011-12-12"
"2011-03-15","327500","7","OPUS","NZ4_11","36","NZ4","2011-12-16"
"2011-03-15","394999","9","OPUS","ST5_10","30","ST8","2011-12-21"
"2011-03-15","527950","6","OPUS","NZ4_2|NZ1_1|NZ3_13","36","NZ4","2011-12-16"
"2011-03-15","380100","7","OPUS","ST8_9|ST3_2","36","ST8","2011-12-15"
"2011-03-15","343740","7","OPUS","NZ4_6","36","NZ4","2011-12-16"
"2011-03-15","481400","12","OPUS","ST6_8","36","ST6","2011-12-08"
"2011-03-15","557500","15","OPUS","NZ2_2|NZ4_11|NZ5_7","36","NZ4","2011-12-16"
"2011-03-15","193700","4","OPUS","NZ5_1","36","NZ5","2011-12-01"
"2011-03-15","597400","6","OPUS","NZ1_2","36","NZ4","2011-12-15"
"2011-09-15","104045","3","OPUS","HS4_13|HS4_14","18","HS4","2012-08-17"
"2011-03-15","215085","3","OPUS","NZ4_11|NZ4_14","36","NZ4","2011-12-16"
"2011-03-15","488000","4","OPUS","NZ4_11|NZ5_3|NZ5_7","36","NZ4","2011-12-16"
"2012-09-15","60235","1","OPUS","HS5_8|HS4_10|HS6_20","16","HS5","2013-06-19"
"2011-03-15","656500","6","OPUS","NZ5_7|NZ3_1","36","NZ4","2011-12-15"
"2011-03-15","360000","12","OPUS","ST5_23|ST5_21|ST5_18","36","ST5","2011-12-12"
"2011-03-15","145800","2","OPUS","ST4_5|ST4_3|ST4_12","30","ST4","2011-12-01"
"2011-03-15","398000","9","OPUS","NZ4_4|NZ4_2|NZ4_18","36","NZ4","2011-12-16"
"2011-03-15","284850","5","OPUS","NZ9_7","30","NZ9","2011-12-12"
"2011-03-15","254375","7","OPUS","NZ1_2|NZ5_7|NZ5_3","36","NZ4","2011-12-16"
"2011-03-15","314620","15","OPUS","NZ7_1","36","NZ7","2011-12-07"
"2011-03-15","321600","6","OPUS","NZ4_17","36","NZ4","2011-12-16"
"2011-09-15","73944","1","OPUS","ST1_10|ST1_6","24","ST1","2012-08-07"
"2011-03-15","443750","5","OPUS","NZ3_1|NZ4_5|NZ1_1","36","NZ4","2011-12-16"
"2011-03-15","1020000","7","OPUS","NZ4_11","36","NZ4","2011-12-16"
"2011-03-15","793000","12","OPUS","NZ4_17","36","NZ4","2011-12-16"
"2011-03-15","253273","5","OPUS","NZ8_1|NZ8_11|NZ8_12","35","NZ8","2011-12-09"
"2011-03-15","398782","6","OPUS","NZ2_2|NZ2_1|NZ4_11","36","NZ4","2011-12-16"
"2011-09-15","268130","6","OPUS","ST8_7|ST4_5","24","ST8","2012-08-07"
"2011-03-15","876000","11","OPUS","NZ4_6|NZ4_2","36","NZ4","2011-12-16"
"2012-09-15","201050","7","OPUS","ST8_5","12","ST8","2013-07-11"
"2011-03-15","478720","8","OPUS","NZ3_6","36","NZ4","2011-12-15"
"2012-03-15","188620","6","OPUS","HS6_16|HS6_18|HS6_14","28","HS6","2013-03-15"
"2011-03-15","249600","7","OPUS","NZ4_16","36","NZ4","2011-12-16"
"2011-03-15","198000","5","OPUS","NZ9_7","30","NZ9","2011-12-09"
"2011-03-15","490000","8","OPUS","NZ4_2|NZ4_4","36","NZ4","2011-12-15"
"2011-03-15","501000","8","OPUS","NZ4_7|NZ4_9|NZ4_10","36","NZ4","2012-03-27"
"2011-03-15","354900","5","OPUS","NZ4_17|NZ5_7|NZ1_9","36","NZ4","2011-12-16"
"2011-09-15","96960","3","OPUS","ST10_6|ST10_11","24","ST10","2012-08-31"
"2011-03-15","422400","5","OPUS","NZ4_11|NZ4_12","36","NZ4","2011-12-16"
"2011-03-15","789375","7","OPUS","NZ1_9|NZ4_11","36","NZ4","2011-12-16"
"2011-03-15","720660","9","OPUS","NZ5_1|NZ2_6","28","NZ5","2011-12-01"
"2011-03-15","486000","7","OPUS","ST8_5","36","ST8","2011-12-19"
"2011-03-15","293395","8","OPUS","NZ5_9|NZ5_1|NZ7_4","36","NZ5","2011-12-01"
"2011-03-15","113200","1","OPUS","ST1_1|ST1_2","36","ST1","2011-12-01"
"2011-03-15","378373","8","OPUS","NZ5_3|NZ5_9","36","NZ5","2011-12-01"
"2011-03-15","750000","10","OPUS","ST5_6|ST5_3|ST5_18","36","ST5","2011-12-12"
"2011-03-15","470800","8","OPUS","NZ5_5|NZ5_3","36","NZ5","2011-12-01"
"2011-03-15","268760","5","OPUS","NZ5_3","30","NZ5","2011-12-01"
"2011-03-15","806000","8","OPUS","ST5_23|ST5_16|ST4_14","36","ST5","2011-12-01"
"2011-03-15","472000","5","OPUS","NZ5_5","36","NZ5","2011-12-01"
"2011-03-15","298600","4","OPUS","NZ2_1|NZ1_1|ST5_10","36","NZ5","2011-12-01"
"2011-03-15","500000","8","OPUS","NZ5_2|NZ5_4|NZ5_8","36","NZ5","2011-12-01"
"2011-03-15","248300","6","OPUS","NZ5_3|NZ5_5|NZ5_9","36","NZ5","2011-12-07"
"2011-03-15","249200","6","OPUS","NZ5_1|NZ5_3|NZ5_7","36","NZ5","2011-12-01"
"2011-03-15","995800","5","OPUS","ST7_5","27","ST7","2011-12-07"
"2011-03-15","161900","3","OPUS","ST10_8","24","ST10","2011-12-13"
"2011-03-15","746200","8","OPUS","NZ2_1|NZ5_5|NZ2_11","36","NZ5","2011-12-06"
"2011-03-15","525500","5","OPUS","ST9_1|ST9_11","36","ST9","2011-12-14"
"2011-03-15","422500","11","OPUS","NZ5_3|NZ2_1|HS6_3","36","NZ5","2011-12-01"
"2011-03-15","241800","6","OPUS","NZ5_3","36","NZ5","2011-12-01"
"2011-03-15","167400","6","OPUS","ST10_17","36","ST10","2011-12-29"
"2011-03-15","321250","7","OPUS","NZ5_5|NZ5_3","30","NZ5","2011-12-01"
"2011-03-15","327800","7","OPUS","ST2_1|ST2_11|ST1_12","36","ST2","2011-12-09"
"2011-03-15","499000","3","OPUS","NZ3_7|NZ4_11|NZ5_3","36","NZ5","2011-12-06"
"2011-03-15","472200","6","OPUS","NZ5_5|NZ5_7|NZ5_9","36","NZ5","2011-12-16"
"2011-03-15","297500","6","OPUS","NZ5_3","36","NZ5","2011-12-06"
"2011-03-15","168400","2","OPUS","ST1_15","36","ST1","2011-12-01"
"2011-03-15","297000","5","OPUS","ST6_8|ST6_5|ST6_6","36","ST6","2011-12-07"
"2011-03-15","377000","5","OPUS","NZ5_3","36","NZ5","2011-12-12"
"2011-03-15","295000","5","OPUS","ST8_9|ST4_12|ST5_1","36","ST8","2011-12-12"
"2011-03-15","339300","8","OPUS","NZ5_3|NZ4_4|NZ4_6","36","NZ5","2011-12-01"
"2011-03-15","80660","1","OPUS","ST1_2|ST1_7|ST1_14","36","ST1","2011-12-01"
"2011-03-15","546000","8","OPUS","NZ4_4|NZ5_3","36","NZ5","2011-12-06"
"2011-03-15","412810","6","OPUS","NZ2_2|NZ5_3|NZ5_5","36","NZ5","2011-12-05"
"2011-03-15","425000","4","OPUS","NZ5_7|NZ1_9|NZ5_11","36","NZ5","2011-12-08"
"2011-03-15","161100","1","OPUS","ST1_4","36","ST1","2011-12-15"
